1, none, minecraft:the_void, AMBIENT, alexsmobs:fly, 10, 2, 3
2707, none, byg:prairie, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2708, none, byg:prairie, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2709, none, byg:prairie, CREATURE, minecraft:chicken, 10, 4, 4
2710, none, byg:prairie, CREATURE, minecraft:cow, 10, 4, 4
2711, none, byg:prairie, CREATURE, minecraft:donkey, 10, 1, 3
2712, none, byg:prairie, CREATURE, minecraft:horse, 10, 2, 6
2713, none, byg:prairie, CREATURE, minecraft:pig, 10, 4, 4
2714, none, byg:prairie, CREATURE, minecraft:sheep, 12, 4, 4
2715, none, byg:prairie, AMBIENT, alexsmobs:fly, 10, 2, 3
2716, none, byg:prairie, AMBIENT, minecraft:bat, 10, 8, 8
2717, none, byg:prairie, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2718, forest, byg:red_oak_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2719, forest, byg:red_oak_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2720, forest, byg:red_oak_forest, MONSTER, minecraft:creeper, 30, 4, 4
2721, forest, byg:red_oak_forest, MONSTER, minecraft:enderman, 5, 1, 4
2722, forest, byg:red_oak_forest, MONSTER, minecraft:skeleton, 30, 4, 4
2723, forest, byg:red_oak_forest, MONSTER, minecraft:slime, 30, 4, 4
2724, forest, byg:red_oak_forest, MONSTER, minecraft:spider, 30, 4, 4
2725, forest, byg:red_oak_forest, MONSTER, minecraft:witch, 5, 1, 1
2726, forest, byg:red_oak_forest, MONSTER, minecraft:zombie, 30, 4, 4
2727, forest, byg:red_oak_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2728, forest, byg:red_oak_forest, MONSTER, quark:stoneling, 10, 1, 1
2729, forest, byg:red_oak_forest, MONSTER, quark:toretoise, 10, 2, 4
2730, forest, byg:red_oak_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2731, forest, byg:red_oak_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2732, forest, byg:red_oak_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
2733, forest, byg:red_oak_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
2734, forest, byg:red_oak_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
2735, forest, byg:red_oak_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2736, forest, byg:red_oak_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2737, forest, byg:red_oak_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2738, forest, byg:red_oak_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2739, forest, byg:red_oak_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
2740, forest, byg:red_oak_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2741, forest, byg:red_oak_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2742, forest, byg:red_oak_forest, CREATURE, hexerei:crow, 20, 2, 5
2743, forest, byg:red_oak_forest, CREATURE, minecraft:chicken, 10, 4, 4
2744, forest, byg:red_oak_forest, CREATURE, minecraft:cow, 10, 4, 4
2745, forest, byg:red_oak_forest, CREATURE, minecraft:pig, 10, 4, 4
2746, forest, byg:red_oak_forest, CREATURE, minecraft:sheep, 12, 4, 4
2747, forest, byg:red_oak_forest, CREATURE, minecraft:wolf, 10, 4, 4
2748, forest, byg:red_oak_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2749, forest, byg:red_oak_forest, AMBIENT, minecraft:bat, 10, 8, 8
2750, forest, byg:red_oak_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2751, badlands, byg:red_rock_valley, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2752, badlands, byg:red_rock_valley, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2753, badlands, byg:red_rock_valley, MONSTER, creeperoverhaul:badlands_creeper, 30, 2, 2
2754, badlands, byg:red_rock_valley, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2755, badlands, byg:red_rock_valley, MONSTER, minecraft:enderman, 5, 1, 4
2756, badlands, byg:red_rock_valley, MONSTER, minecraft:husk, 30, 4, 4
2757, badlands, byg:red_rock_valley, MONSTER, minecraft:skeleton, 30, 4, 4
2758, badlands, byg:red_rock_valley, MONSTER, minecraft:slime, 30, 4, 4
2759, badlands, byg:red_rock_valley, MONSTER, minecraft:spider, 30, 4, 4
2760, badlands, byg:red_rock_valley, MONSTER, minecraft:witch, 5, 1, 1
2761, badlands, byg:red_rock_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
2762, badlands, byg:red_rock_valley, MONSTER, quark:stoneling, 10, 1, 1
2763, badlands, byg:red_rock_valley, MONSTER, quark:toretoise, 10, 2, 4
2764, badlands, byg:red_rock_valley, CREATURE, alexsmobs:emu, 20, 2, 5
2765, badlands, byg:red_rock_valley, CREATURE, alexsmobs:kangaroo, 25, 3, 5
2766, badlands, byg:red_rock_valley, CREATURE, alexsmobs:roadrunner, 10, 2, 2
2767, badlands, byg:red_rock_valley, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2768, badlands, byg:red_rock_valley, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2769, badlands, byg:red_rock_valley, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2770, badlands, byg:red_rock_valley, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2771, badlands, byg:red_rock_valley, CREATURE, friendsandfoes:mauler, 16, 1, 1
2772, badlands, byg:red_rock_valley, CREATURE, minecraft:rabbit, 10, 2, 3
2773, badlands, byg:red_rock_valley, CREATURE, mythicmounts:ridinglizard, 10, 2, 3
2774, badlands, byg:red_rock_valley, AMBIENT, alexsmobs:fly, 10, 2, 3
2775, badlands, byg:red_rock_valley, AMBIENT, minecraft:bat, 10, 8, 8
2776, badlands, byg:red_rock_valley, AMBIENT, mythicmounts:geckotoalizard, 17, 1, 1
2777, badlands, byg:red_rock_valley, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2778, none, byg:rose_fields, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2779, none, byg:rose_fields, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2780, none, byg:rose_fields, MONSTER, minecraft:creeper, 30, 4, 4
2781, none, byg:rose_fields, MONSTER, minecraft:enderman, 5, 1, 4
2782, none, byg:rose_fields, MONSTER, minecraft:skeleton, 30, 4, 4
2783, none, byg:rose_fields, MONSTER, minecraft:slime, 30, 4, 4
2784, none, byg:rose_fields, MONSTER, minecraft:slime, 30, 4, 4
2785, none, byg:rose_fields, MONSTER, minecraft:spider, 30, 4, 4
2786, none, byg:rose_fields, MONSTER, minecraft:witch, 5, 1, 1
2787, none, byg:rose_fields, MONSTER, minecraft:zombie, 30, 4, 4
2788, none, byg:rose_fields, MONSTER, minecraft:zombie_villager, 10, 1, 1
2789, none, byg:rose_fields, MONSTER, quark:stoneling, 10, 1, 1
2790, none, byg:rose_fields, MONSTER, quark:toretoise, 10, 2, 4
2791, none, byg:rose_fields, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2792, none, byg:rose_fields, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2793, none, byg:rose_fields, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2794, none, byg:rose_fields, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2795, none, byg:rose_fields, CREATURE, minecraft:chicken, 10, 4, 4
2796, none, byg:rose_fields, CREATURE, minecraft:cow, 10, 4, 4
2797, none, byg:rose_fields, CREATURE, minecraft:donkey, 10, 1, 3
2798, none, byg:rose_fields, CREATURE, minecraft:fox, 10, 2, 4
2799, none, byg:rose_fields, CREATURE, minecraft:horse, 10, 2, 6
2800, none, byg:rose_fields, CREATURE, minecraft:pig, 10, 4, 4
2801, none, byg:rose_fields, CREATURE, minecraft:sheep, 12, 4, 4
2802, none, byg:rose_fields, CREATURE, mythicmounts:colelytra, 10, 2, 3
2803, none, byg:rose_fields, AMBIENT, alexsmobs:fly, 10, 2, 3
2804, none, byg:rose_fields, AMBIENT, minecraft:bat, 10, 8, 8
2805, none, byg:rose_fields, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2806, forest, byg:autumnal_forest, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2807, forest, byg:autumnal_forest, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2808, forest, byg:autumnal_forest, MONSTER, minecraft:creeper, 30, 4, 4
2809, forest, byg:autumnal_forest, MONSTER, minecraft:enderman, 5, 1, 4
2810, forest, byg:autumnal_forest, MONSTER, minecraft:skeleton, 30, 4, 4
2811, forest, byg:autumnal_forest, MONSTER, minecraft:slime, 30, 4, 4
2812, forest, byg:autumnal_forest, MONSTER, minecraft:spider, 30, 4, 4
2813, forest, byg:autumnal_forest, MONSTER, minecraft:witch, 5, 1, 1
2814, forest, byg:autumnal_forest, MONSTER, minecraft:zombie, 30, 4, 4
2815, forest, byg:autumnal_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2816, forest, byg:autumnal_forest, MONSTER, quark:stoneling, 10, 1, 1
2817, forest, byg:autumnal_forest, MONSTER, quark:toretoise, 10, 2, 4
2818, forest, byg:autumnal_forest, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2819, forest, byg:autumnal_forest, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2820, forest, byg:autumnal_forest, CREATURE, alexsmobs:raccoon, 10, 2, 4
2821, forest, byg:autumnal_forest, CREATURE, alexsmobs:skunk, 10, 1, 2
2822, forest, byg:autumnal_forest, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
2823, forest, byg:autumnal_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2824, forest, byg:autumnal_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2825, forest, byg:autumnal_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2826, forest, byg:autumnal_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2827, forest, byg:autumnal_forest, CREATURE, crittersandcompanions:ferret, 5, 2, 3
2828, forest, byg:autumnal_forest, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2829, forest, byg:autumnal_forest, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2830, forest, byg:autumnal_forest, CREATURE, hexerei:crow, 20, 2, 5
2831, forest, byg:autumnal_forest, CREATURE, minecraft:chicken, 10, 4, 4
2832, forest, byg:autumnal_forest, CREATURE, minecraft:cow, 10, 4, 4
2833, forest, byg:autumnal_forest, CREATURE, minecraft:pig, 10, 4, 4
2834, forest, byg:autumnal_forest, CREATURE, minecraft:sheep, 12, 4, 4
2835, forest, byg:autumnal_forest, CREATURE, minecraft:wolf, 10, 4, 4
2836, forest, byg:autumnal_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2837, forest, byg:autumnal_forest, AMBIENT, minecraft:bat, 10, 8, 8
2838, forest, byg:autumnal_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2839, taiga, byg:autumnal_taiga, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2840, taiga, byg:autumnal_taiga, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2841, taiga, byg:autumnal_taiga, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2842, taiga, byg:autumnal_taiga, MONSTER, creeperoverhaul:spruce_creeper, 30, 2, 2
2843, taiga, byg:autumnal_taiga, MONSTER, minecraft:enderman, 5, 1, 4
2844, taiga, byg:autumnal_taiga, MONSTER, minecraft:skeleton, 30, 4, 4
2845, taiga, byg:autumnal_taiga, MONSTER, minecraft:slime, 30, 4, 4
2846, taiga, byg:autumnal_taiga, MONSTER, minecraft:spider, 30, 4, 4
2847, taiga, byg:autumnal_taiga, MONSTER, minecraft:witch, 5, 1, 1
2848, taiga, byg:autumnal_taiga, MONSTER, minecraft:zombie, 30, 4, 4
2849, taiga, byg:autumnal_taiga, MONSTER, minecraft:zombie_villager, 10, 1, 1
2850, taiga, byg:autumnal_taiga, MONSTER, quark:stoneling, 10, 1, 1
2851, taiga, byg:autumnal_taiga, MONSTER, quark:toretoise, 10, 2, 4
2852, taiga, byg:autumnal_taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2853, taiga, byg:autumnal_taiga, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2854, taiga, byg:autumnal_taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
2855, taiga, byg:autumnal_taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2856, taiga, byg:autumnal_taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2857, taiga, byg:autumnal_taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2858, taiga, byg:autumnal_taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2859, taiga, byg:autumnal_taiga, CREATURE, minecraft:chicken, 10, 4, 4
2860, taiga, byg:autumnal_taiga, CREATURE, minecraft:cow, 10, 4, 4
2861, taiga, byg:autumnal_taiga, CREATURE, minecraft:fox, 10, 2, 4
2862, taiga, byg:autumnal_taiga, CREATURE, minecraft:pig, 10, 4, 4
2863, taiga, byg:autumnal_taiga, CREATURE, minecraft:rabbit, 10, 2, 3
2864, taiga, byg:autumnal_taiga, CREATURE, minecraft:sheep, 12, 4, 4
2865, taiga, byg:autumnal_taiga, CREATURE, minecraft:wolf, 10, 4, 4
2866, taiga, byg:autumnal_taiga, CREATURE, mythicmounts:acencia, 15, 2, 3
2867, taiga, byg:autumnal_taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
2868, taiga, byg:autumnal_taiga, AMBIENT, minecraft:bat, 10, 8, 8
2869, taiga, byg:autumnal_taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2870, icy, byg:shattered_glacier, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2871, icy, byg:shattered_glacier, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2872, icy, byg:shattered_glacier, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2873, icy, byg:shattered_glacier, MONSTER, creeperoverhaul:snowy_creeper, 30, 2, 2
2874, icy, byg:shattered_glacier, MONSTER, minecraft:enderman, 5, 1, 4
2875, icy, byg:shattered_glacier, MONSTER, minecraft:skeleton, 20, 4, 4
2876, icy, byg:shattered_glacier, MONSTER, minecraft:slime, 30, 4, 4
2877, icy, byg:shattered_glacier, MONSTER, minecraft:spider, 30, 4, 4
2878, icy, byg:shattered_glacier, MONSTER, minecraft:stray, 30, 4, 4
2879, icy, byg:shattered_glacier, MONSTER, minecraft:witch, 5, 1, 1
2880, icy, byg:shattered_glacier, MONSTER, minecraft:zombie, 30, 4, 4
2881, icy, byg:shattered_glacier, MONSTER, minecraft:zombie_villager, 10, 1, 1
2882, icy, byg:shattered_glacier, MONSTER, quark:stoneling, 10, 1, 1
2883, icy, byg:shattered_glacier, MONSTER, quark:toretoise, 10, 2, 4
2884, icy, byg:shattered_glacier, CREATURE, alexsmobs:snow_leopard, 18, 1, 2
2885, icy, byg:shattered_glacier, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2886, icy, byg:shattered_glacier, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2887, icy, byg:shattered_glacier, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2888, icy, byg:shattered_glacier, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2889, icy, byg:shattered_glacier, CREATURE, crittersandcompanions:shima_enaga, 30, 2, 3
2890, icy, byg:shattered_glacier, CREATURE, minecraft:pig, 10, 1, 2
2891, icy, byg:shattered_glacier, CREATURE, minecraft:polar_bear, 10, 1, 2
2892, icy, byg:shattered_glacier, CREATURE, minecraft:rabbit, 10, 2, 3
2893, icy, byg:shattered_glacier, AMBIENT, alexsmobs:fly, 10, 2, 3
2894, icy, byg:shattered_glacier, AMBIENT, minecraft:bat, 10, 8, 8
2895, icy, byg:shattered_glacier, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2896, none, byg:firecracker_shrubland, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2897, none, byg:firecracker_shrubland, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2898, none, byg:firecracker_shrubland, MONSTER, minecraft:creeper, 30, 4, 4
2899, none, byg:firecracker_shrubland, MONSTER, minecraft:enderman, 5, 1, 4
2900, none, byg:firecracker_shrubland, MONSTER, minecraft:skeleton, 30, 4, 4
2901, none, byg:firecracker_shrubland, MONSTER, minecraft:slime, 30, 4, 4
2902, none, byg:firecracker_shrubland, MONSTER, minecraft:spider, 30, 4, 4
2903, none, byg:firecracker_shrubland, MONSTER, minecraft:witch, 5, 1, 1
2904, none, byg:firecracker_shrubland, MONSTER, minecraft:zombie, 30, 4, 4
2905, none, byg:firecracker_shrubland, MONSTER, minecraft:zombie_villager, 10, 1, 1
2906, none, byg:firecracker_shrubland, MONSTER, quark:stoneling, 10, 1, 1
2907, none, byg:firecracker_shrubland, MONSTER, quark:toretoise, 10, 2, 4
2908, none, byg:firecracker_shrubland, CREATURE, alexsmobs:bison, 10, 6, 10
2909, none, byg:firecracker_shrubland, CREATURE, alexsmobs:raccoon, 10, 2, 4
2910, none, byg:firecracker_shrubland, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2911, none, byg:firecracker_shrubland, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2912, none, byg:firecracker_shrubland, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2913, none, byg:firecracker_shrubland, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2914, none, byg:firecracker_shrubland, CREATURE, minecraft:chicken, 10, 4, 4
2915, none, byg:firecracker_shrubland, CREATURE, minecraft:cow, 10, 4, 4
2916, none, byg:firecracker_shrubland, CREATURE, minecraft:donkey, 10, 1, 3
2917, none, byg:firecracker_shrubland, CREATURE, minecraft:horse, 10, 2, 6
2918, none, byg:firecracker_shrubland, CREATURE, minecraft:pig, 10, 4, 4
2919, none, byg:firecracker_shrubland, CREATURE, minecraft:sheep, 12, 4, 4
2920, none, byg:firecracker_shrubland, AMBIENT, alexsmobs:fly, 10, 2, 3
2921, none, byg:firecracker_shrubland, AMBIENT, minecraft:bat, 10, 8, 8
2922, none, byg:firecracker_shrubland, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2923, badlands, byg:sierra_badlands, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2924, badlands, byg:sierra_badlands, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2925, badlands, byg:sierra_badlands, MONSTER, creeperoverhaul:badlands_creeper, 30, 2, 2
2926, badlands, byg:sierra_badlands, MONSTER, creeperoverhaul:cave_creeper, 30, 2, 2
2927, badlands, byg:sierra_badlands, MONSTER, minecraft:enderman, 5, 1, 4
2928, badlands, byg:sierra_badlands, MONSTER, minecraft:husk, 30, 4, 4
2929, badlands, byg:sierra_badlands, MONSTER, minecraft:skeleton, 30, 4, 4
2930, badlands, byg:sierra_badlands, MONSTER, minecraft:slime, 30, 4, 4
2931, badlands, byg:sierra_badlands, MONSTER, minecraft:spider, 30, 4, 4
2932, badlands, byg:sierra_badlands, MONSTER, minecraft:witch, 5, 1, 1
2933, badlands, byg:sierra_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
2934, badlands, byg:sierra_badlands, MONSTER, quark:stoneling, 10, 1, 1
2935, badlands, byg:sierra_badlands, MONSTER, quark:toretoise, 10, 2, 4
2936, badlands, byg:sierra_badlands, CREATURE, alexsmobs:emu, 20, 2, 5
2937, badlands, byg:sierra_badlands, CREATURE, alexsmobs:kangaroo, 25, 3, 5
2938, badlands, byg:sierra_badlands, CREATURE, alexsmobs:roadrunner, 10, 2, 2
2939, badlands, byg:sierra_badlands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2940, badlands, byg:sierra_badlands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2941, badlands, byg:sierra_badlands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2942, badlands, byg:sierra_badlands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2943, badlands, byg:sierra_badlands, CREATURE, friendsandfoes:mauler, 16, 1, 1
2944, badlands, byg:sierra_badlands, CREATURE, minecraft:rabbit, 10, 2, 3
2945, badlands, byg:sierra_badlands, CREATURE, mythicmounts:ridinglizard, 10, 2, 3
2946, badlands, byg:sierra_badlands, AMBIENT, alexsmobs:fly, 10, 2, 3
2947, badlands, byg:sierra_badlands, AMBIENT, minecraft:bat, 10, 8, 8
2948, badlands, byg:sierra_badlands, AMBIENT, mythicmounts:geckotoalizard, 15, 1, 1
2949, badlands, byg:sierra_badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2950, none, byg:skyris_vale, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2951, none, byg:skyris_vale, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2952, none, byg:skyris_vale, MONSTER, minecraft:enderman, 5, 1, 4
2953, none, byg:skyris_vale, MONSTER, minecraft:skeleton, 30, 4, 4
2954, none, byg:skyris_vale, MONSTER, minecraft:slime, 30, 4, 4
2955, none, byg:skyris_vale, MONSTER, minecraft:spider, 30, 4, 4
2956, none, byg:skyris_vale, MONSTER, minecraft:witch, 5, 1, 1
2957, none, byg:skyris_vale, MONSTER, quark:stoneling, 10, 1, 1
2958, none, byg:skyris_vale, MONSTER, quark:toretoise, 10, 2, 4
2959, none, byg:skyris_vale, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2960, none, byg:skyris_vale, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2961, none, byg:skyris_vale, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2962, none, byg:skyris_vale, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2963, none, byg:skyris_vale, CREATURE, minecraft:chicken, 10, 4, 4
2964, none, byg:skyris_vale, CREATURE, minecraft:cow, 10, 4, 4
2965, none, byg:skyris_vale, CREATURE, minecraft:fox, 10, 2, 4
2966, none, byg:skyris_vale, CREATURE, minecraft:pig, 10, 4, 4
2967, none, byg:skyris_vale, CREATURE, minecraft:rabbit, 10, 2, 3
2968, none, byg:skyris_vale, CREATURE, minecraft:sheep, 12, 4, 4
2969, none, byg:skyris_vale, AMBIENT, alexsmobs:fly, 10, 2, 3
2970, none, byg:skyris_vale, AMBIENT, minecraft:bat, 10, 8, 8
2971, none, byg:skyris_vale, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2972, forest, byg:redwood_thicket, MONSTER, ars_nouveau:wilden_hunter, 10, 1, 1
2973, forest, byg:redwood_thicket, MONSTER, ars_nouveau:wilden_stalker, 10, 3, 3
2974, forest, byg:redwood_thicket, MONSTER, minecraft:creeper, 30, 4, 4
2975, forest, byg:redwood_thicket, MONSTER, minecraft:enderman, 5, 1, 4
2976, forest, byg:redwood_thicket, MONSTER, minecraft:skeleton, 30, 4, 4
2977, forest, byg:redwood_thicket, MONSTER, minecraft:slime, 30, 4, 4
2978, forest, byg:redwood_thicket, MONSTER, minecraft:spider, 30, 4, 4
2979, forest, byg:redwood_thicket, MONSTER, minecraft:witch, 5, 1, 1
2980, forest, byg:redwood_thicket, MONSTER, minecraft:zombie, 30, 4, 4
2981, forest, byg:redwood_thicket, MONSTER, minecraft:zombie_villager, 10, 1, 1
2982, forest, byg:redwood_thicket, MONSTER, quark:stoneling, 10, 1, 1
2983, forest, byg:redwood_thicket, MONSTER, quark:toretoise, 10, 2, 4
2984, forest, byg:redwood_thicket, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2985, forest, byg:redwood_thicket, CREATURE, alexsmobs:grizzly_bear, 20, 2, 3
2986, forest, byg:redwood_thicket, CREATURE, alexsmobs:raccoon, 10, 2, 4
2987, forest, byg:redwood_thicket, CREATURE, alexsmobs:skunk, 10, 1, 2
2988, forest, byg:redwood_thicket, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
2989, forest, byg:redwood_thicket, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2990, forest, byg:redwood_thicket, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2991, forest, byg:redwood_thicket, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2992, forest, byg:redwood_thicket, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2993, forest, byg:redwood_thicket, CREATURE, crittersandcompanions:ferret, 10, 2, 3
2994, forest, byg:redwood_thicket, CREATURE, crittersandcompanions:jumping_spider, 20, 1, 2
2995, forest, byg:redwood_thicket, CREATURE, crittersandcompanions:leaf_insect, 12, 1, 1
2996, forest, byg:redwood_thicket, CREATURE, hexerei:crow, 20, 2, 5
2997, forest, byg:redwood_thicket, CREATURE, minecraft:chicken, 10, 4, 4
